SOG_ID	FungiDB-68_AfumigatusA1163	FungiDB-68_AfumigatusAf293	FungiDB-68_AnovofumigatusIBT16806
SOG005259.OG0005277	AFUB_046240	Afu3g02140	P174DRAFT_445940
SOG005260.OG0005278	AFUB_046330	Afu3g02070	P174DRAFT_464544
SOG005261.OG0005279	AFUB_046350	Afu3g02050	P174DRAFT_507700
SOG005262.OG0005280	AFUB_046410	Afu3g02000	P174DRAFT_464538
SOG005263.OG0005281	AFUB_046430	Afu3g01980	P174DRAFT_516067
SOG005264.OG0005282	AFUB_046480	Afu3g01930	P174DRAFT_516064
SOG005265.OG0005283	AFUB_046490	Afu3g01920	P174DRAFT_516063
SOG005266.OG0005284	AFUB_046540	Afu3g01880	P174DRAFT_516060
SOG005267.OG0005285	AFUB_046580	Afu3g01840	P174DRAFT_378868
SOG005268.OG0005286	AFUB_046610	Afu3g01800	P174DRAFT_435498
SOG005269.OG0005287	AFUB_046620	Afu3g01790	P174DRAFT_445922
SOG005270.OG0005288	AFUB_046630	Afu3g01780	P174DRAFT_397040
SOG005271.OG0005289	AFUB_046650	Afu3g01760	P174DRAFT_445919
SOG005272.OG0005290	AFUB_046680	Afu3g01720	P174DRAFT_378910
SOG005273.OG0005291	AFUB_046690	Afu3g01710	P174DRAFT_516051
SOG005274.OG0005292	AFUB_046730	Afu3g01660	P174DRAFT_414329
SOG005275.OG0005293	AFUB_046760	Afu3g01630	P174DRAFT_470634
SOG005276.OG0005294	AFUB_046770	Afu3g01620	P174DRAFT_425302
SOG005277.OG0005295	AFUB_046830	Afu3g01580	P174DRAFT_507667
SOG005278.OG0005296	AFUB_046870	Afu3g01530	P174DRAFT_445906
SOG005279.OG0005297	AFUB_046890	Afu3g01510	P174DRAFT_414301
SOG005280.OG0005298	AFUB_046900	Afu3g01500	P174DRAFT_445903
SOG005281.OG0005299	AFUB_046920	Afu3g01480	P174DRAFT_378705
SOG005282.OG0005300	AFUB_046930	Afu3g01470	P174DRAFT_414293
SOG005283.OG0005301	AFUB_046940	Afu3g01460	P174DRAFT_396988
SOG005284.OG0005302	AFUB_046950	Afu3g01450	P174DRAFT_507653
SOG005285.OG0005303	AFUB_046970	Afu3g01430	P174DRAFT_455014
SOG005286.OG0005304	AFUB_047020	Afu3g01360	P174DRAFT_464474
SOG005287.OG0005305	AFUB_047030	Afu3g01350	P174DRAFT_379170
SOG005288.OG0005306	AFUB_047040	Afu3g01340	P174DRAFT_378707
SOG005289.OG0005307	AFUB_047060	Afu3g01320	P174DRAFT_445881
SOG005290.OG0005308	AFUB_047100	Afu3g01280	P174DRAFT_445879
SOG005291.OG0005309	AFUB_047110	Afu3g01270	P174DRAFT_445878
SOG005292.OG0005310	AFUB_047120	Afu3g01260	P174DRAFT_425257
SOG005293.OG0005311	AFUB_047140	Afu3g01240	P174DRAFT_516003
SOG005294.OG0005312	AFUB_047160	Afu3g01220	P174DRAFT_464459
SOG005295.OG0005313	AFUB_047170	Afu3g01210	P174DRAFT_445873
SOG005296.OG0005314	AFUB_047190	Afu3g01196	P174DRAFT_378883
SOG005297.OG0005315	AFUB_047220	Afu3g01180	
SOG005298.OG0005316	AFUB_047250	Afu3g01155	P174DRAFT_396925
SOG005299.OG0005317	AFUB_047260	Afu3g01150	P174DRAFT_379237
SOG005300.OG0005318	AFUB_047280	Afu3g01130	P174DRAFT_425228
SOG005301.OG0005319	AFUB_047300	Afu3g01110	P174DRAFT_464438
SOG005302.OG0005320	AFUB_047320	Afu3g01090	P174DRAFT_445860
SOG005303.OG0005321	AFUB_047350	Afu3g01050	P174DRAFT_515979
SOG005304.OG0005322	AFUB_047380	Afu3g01020	P174DRAFT_378886
SOG005305.OG0005323	AFUB_047390	Afu3g01010	P174DRAFT_470440
SOG005306.OG0005324	AFUB_047430	Afu3g00970	P174DRAFT_55892
SOG005307.OG0005325	AFUB_047440	Afu3g00960	P174DRAFT_445852
SOG005308.OG0005326	AFUB_047480	Afu3g00920	P174DRAFT_464416
SOG005309.OG0005327	AFUB_047520	Afu3g00870	P174DRAFT_435381
SOG005310.OG0005328	AFUB_047530	Afu3g00865	P174DRAFT_378757
SOG005311.OG0005329	AFUB_047550	Afu3g00850	P174DRAFT_414183
SOG005312.OG0005330	AFUB_047580	Afu3g00820	P174DRAFT_445838
SOG005313.OG0005331	AFUB_047590	Afu3g00810	P174DRAFT_464394
SOG005314.OG0005332	AFUB_047620	Afu3g00790	P174DRAFT_396856
SOG005315.OG0005333	AFUB_047640	Afu3g00770	P174DRAFT_445835
SOG005316.OG0005334	AFUB_047660	Afu3g00760	P174DRAFT_464388
SOG005317.OG0005335	AFUB_047670	Afu3g00750	P174DRAFT_445833
SOG005318.OG0005336	AFUB_047690	Afu3g00730	P174DRAFT_515946
SOG005319.OG0005337	AFUB_047700	Afu3g00720	P174DRAFT_445831
SOG005320.OG0005338	AFUB_047770	Afu3g00660	P174DRAFT_379271
SOG005321.OG0005339	AFUB_047780	Afu3g00650	P174DRAFT_507565
SOG005322.OG0005340	AFUB_047790	Afu3g00640	P174DRAFT_464368
SOG005323.OG0005341	AFUB_047800	Afu3g00630	P174DRAFT_515932
SOG005324.OG0005342	AFUB_047840	Afu3g00600	
SOG005325.OG0005343	AFUB_047850	Afu3g00590	
SOG005326.OG0005344	AFUB_047870	Afu3g00570	
SOG005327.OG0005345	AFUB_047890	Afu3g00550	
SOG005328.OG0005346	AFUB_047900	Afu3g00540	
SOG005329.OG0005347	AFUB_047930	Afu3g00520	P174DRAFT_445809
SOG005330.OG0005348	AFUB_047950	Afu3g00500	
SOG005331.OG0005349	AFUB_048000	Afu3g00460	P174DRAFT_464340
SOG005332.OG0005350	AFUB_048010	Afu3g00450	P174DRAFT_445800
SOG005333.OG0005351	AFUB_048020	Afu3g00440	P174DRAFT_464338
SOG005334.OG0005352	AFUB_048080	Afu3g00370	P174DRAFT_464333
SOG005335.OG0005353	AFUB_048090	Afu3g00360	P174DRAFT_425111
SOG005336.OG0005354	AFUB_048100	Afu3g00350	P174DRAFT_425110
SOG005337.OG0005355	AFUB_048160	Afu3g00290	P174DRAFT_396753
SOG005338.OG0005356	AFUB_048180	Afu3g00270	P174DRAFT_54377
SOG005339.OG0005357	AFUB_048190	Afu3g00250	
SOG005340.OG0005358	AFUB_048230	Afu3g00210	P174DRAFT_54182
SOG005341.OG0005359	AFUB_048250	Afu3g00180	
SOG005342.OG0005360	AFUB_048290	Afu3g00150	
SOG005343.OG0005363	AFUB_061420		P174DRAFT_458291
SOG005344.OG0005364	AFUB_048870	Afu5g00420	
SOG005345.OG0005365	AFUB_048890	Afu5g00435	P174DRAFT_454651
SOG005346.OG0005366	AFUB_048900	Afu5g00440	P174DRAFT_464055
SOG005347.OG0005367	AFUB_048970	Afu5g00500	P174DRAFT_446102
SOG005348.OG0005368	AFUB_048980	Afu5g00510	P174DRAFT_471643
SOG005349.OG0005369	AFUB_049020	Afu5g00550	
SOG005350.OG0005370	AFUB_049030	Afu5g00560	P174DRAFT_457120
SOG005351.OG0005371	AFUB_049040	Afu5g00570	P174DRAFT_427880
SOG005352.OG0005372	AFUB_049050	Afu5g00580	P174DRAFT_75877
SOG005353.OG0005373	AFUB_049070	Afu5g00600	P174DRAFT_383553
SOG005354.OG0005374	AFUB_049080	Afu5g00610	P174DRAFT_448142
SOG005355.OG0005375	AFUB_049110	Afu5g00640	P174DRAFT_364897
SOG005356.OG0005376	AFUB_049140	Afu5g00670	P174DRAFT_501136
SOG005357.OG0005377	AFUB_049150	Afu5g00680	P174DRAFT_365720
SOG005358.OG0005378	AFUB_049170	Afu5g00700	P174DRAFT_457134
SOG005359.OG0005379	AFUB_049240	Afu5g00770	P174DRAFT_438151
SOG005360.OG0005380	AFUB_049260	Afu5g00800	P174DRAFT_76955
SOG005361.OG0005381	AFUB_049300	Afu5g00840	P174DRAFT_400898
SOG005362.OG0005382	AFUB_049340	Afu5g00900	P174DRAFT_417398
SOG005363.OG0005383	AFUB_049350	Afu5g00910	P174DRAFT_400905
SOG005364.OG0005384	AFUB_049380	Afu5g00940	P174DRAFT_364543
SOG005365.OG0005385	AFUB_049410	Afu5g00975	P174DRAFT_365637
SOG005366.OG0005386	AFUB_049470	Afu5g01010	P174DRAFT_501162
SOG005367.OG0005387	AFUB_049480	Afu5g01020	P174DRAFT_438167
SOG005368.OG0005388	AFUB_049620	Afu5g01140	P174DRAFT_501170
SOG005369.OG0005389	AFUB_049640	Afu5g01170	P174DRAFT_400948
SOG005370.OG0005390	AFUB_049650	Afu5g01180	P174DRAFT_383649
SOG005371.OG0005391	AFUB_049670	Afu5g01200	P174DRAFT_438176
SOG005372.OG0005392	AFUB_049740	Afu5g01248	P174DRAFT_383667
SOG005373.OG0005393	AFUB_049750	Afu5g01250	P174DRAFT_501180
SOG005374.OG0005394	AFUB_049780	Afu5g01272	P174DRAFT_383670
SOG005375.OG0005395	AFUB_049790	Afu5g01290	P174DRAFT_438186
SOG005376.OG0005396	AFUB_049800	Afu5g01300	P174DRAFT_427954
SOG005377.OG0005397	AFUB_049880	Afu5g01370	P174DRAFT_448199
SOG005378.OG0005398	AFUB_049890	Afu5g01380	P174DRAFT_427968
SOG005379.OG0005401	AFUB_049960	Afu5g01420	P174DRAFT_448202
SOG005380.OG0005402	AFUB_049990	Afu5g01450	P174DRAFT_457214
SOG005381.OG0005403	AFUB_050000	Afu5g01460	P174DRAFT_457215
SOG005382.OG0005404	AFUB_050040	Afu5g01500	P174DRAFT_417465
SOG005383.OG0005405	AFUB_050050	Afu5g01510	P174DRAFT_457219
SOG005384.OG0005406	AFUB_050110	Afu5g01570	P174DRAFT_457225
SOG005385.OG0005407	AFUB_050140	Afu5g01600	P174DRAFT_427991
SOG005386.OG0005408	AFUB_050160	Afu5g01620	P174DRAFT_438206
SOG005387.OG0005409	AFUB_050180	Afu5g01640	P174DRAFT_438209
SOG005388.OG0005410	AFUB_050190	Afu5g01650	P174DRAFT_509655
SOG005389.OG0005411	AFUB_050210	Afu5g01680	P174DRAFT_509657
SOG005390.OG0005412	AFUB_050220	Afu5g01690	P174DRAFT_438215
SOG005391.OG0005413	AFUB_050230	Afu5g01700	P174DRAFT_509659
SOG005392.OG0005414	AFUB_050240	Afu5g01710	P174DRAFT_438218
SOG005393.OG0005415	AFUB_050260	Afu5g01730	P174DRAFT_428000
SOG005394.OG0005416	AFUB_050270	Afu5g01740	P174DRAFT_417488
SOG005395.OG0005417	AFUB_050280	Afu5g01750	P174DRAFT_438223
SOG005396.OG0005418	AFUB_050290	Afu5g01760	P174DRAFT_438224
SOG005397.OG0005419	AFUB_050300	Afu5g01770	P174DRAFT_438225
SOG005398.OG0005420	AFUB_050310	Afu5g01780	P174DRAFT_457242
SOG005399.OG0005421	AFUB_050330	Afu5g01800	P174DRAFT_457243
SOG005400.OG0005422	AFUB_050340	Afu5g01810	P174DRAFT_363776
SOG005401.OG0005423	AFUB_050360	Afu5g01830	P174DRAFT_457246
SOG005402.OG0005424	AFUB_050370	Afu5g01840	P174DRAFT_365647
SOG005403.OG0005425	AFUB_050380	Afu5g01850	P174DRAFT_401024
SOG005404.OG0005426	AFUB_050390	Afu5g01860	P174DRAFT_438232
SOG005405.OG0005427	AFUB_050400	Afu5g01870	P174DRAFT_438233
SOG005406.OG0005428	AFUB_050410	Afu5g01880	P174DRAFT_457251
SOG005407.OG0005429	AFUB_050420	Afu5g01890	P174DRAFT_438235
SOG005408.OG0005430	AFUB_050440	Afu5g01910	P174DRAFT_501229
SOG005409.OG0005431	AFUB_050450	Afu5g01920	P174DRAFT_457256
SOG005410.OG0005432	AFUB_050460	Afu5g01940	P174DRAFT_364143
SOG005411.OG0005433	AFUB_050470	Afu5g01950	P174DRAFT_78999
SOG005412.OG0005434	AFUB_050480	Afu5g01960	P174DRAFT_438245
SOG005413.OG0005435	AFUB_050530	Afu5g02010	P174DRAFT_383754
SOG005414.OG0005436	AFUB_050550	Afu5g02030	P174DRAFT_417515
SOG005415.OG0005437	AFUB_050560	Afu5g02040	P174DRAFT_457267
SOG005416.OG0005438	AFUB_050570	Afu5g02050	P174DRAFT_501243
SOG005417.OG0005439	AFUB_050580	Afu5g02060	P174DRAFT_438258
SOG005418.OG0005440	AFUB_050600	Afu5g02070	P174DRAFT_428033
SOG005419.OG0005441	AFUB_050610	Afu5g02080	P174DRAFT_448255
SOG005420.OG0005442	AFUB_050620	Afu5g02090	P174DRAFT_448256
SOG005421.OG0005443	AFUB_050630	Afu5g02100	
SOG005422.OG0005444	AFUB_050640	Afu5g02110	P174DRAFT_457277
SOG005423.OG0005445	AFUB_050650	Afu5g02120	P174DRAFT_509699
SOG005424.OG0005446	AFUB_050660	Afu5g02130	P174DRAFT_438269
SOG005425.OG0005447	AFUB_050670	Afu5g02140	P174DRAFT_365411
SOG005426.OG0005448	AFUB_050680	Afu5g02150	P174DRAFT_501255
SOG005427.OG0005449	AFUB_050690	Afu5g02160	P174DRAFT_509703
SOG005428.OG0005450	AFUB_050700	Afu5g02170	P174DRAFT_438276
SOG005429.OG0005451	AFUB_050710	Afu5g02180	P174DRAFT_438277
SOG005430.OG0005452	AFUB_050720	Afu5g02190	P174DRAFT_417534
SOG005431.OG0005453	AFUB_050730	Afu5g02200	P174DRAFT_365451
SOG005432.OG0005454	AFUB_050740	Afu5g02210	P174DRAFT_438281
SOG005433.OG0005455	AFUB_050750	Afu5g02220	P174DRAFT_365879
SOG005434.OG0005456	AFUB_050760	Afu5g02230	P174DRAFT_438283
SOG005435.OG0005457	AFUB_050770	Afu5g02240	P174DRAFT_509710
SOG005436.OG0005458	AFUB_050780	Afu5g02250	P174DRAFT_428056
SOG005437.OG0005459	AFUB_050800	Afu5g02270	P174DRAFT_364126
SOG005438.OG0005460	AFUB_050840	Afu5g02310	P174DRAFT_474895
SOG005439.OG0005461	AFUB_050850	Afu5g02320	P174DRAFT_417548
SOG005440.OG0005462	AFUB_050860	Afu5g02330	P174DRAFT_365359
SOG005441.OG0005463	AFUB_050870	Afu5g02340	P174DRAFT_383821
SOG005442.OG0005464	AFUB_050880	Afu5g02350	P174DRAFT_438296
SOG005443.OG0005465	AFUB_050900	Afu5g02370	P174DRAFT_438302
SOG005444.OG0005466	AFUB_050920	Afu5g02390	P174DRAFT_438305
SOG005445.OG0005467	AFUB_050930	Afu5g02400	P174DRAFT_364216
SOG005446.OG0005468	AFUB_050950	Afu5g02420	P174DRAFT_438308
SOG005447.OG0005469	AFUB_050960	Afu5g02430	P174DRAFT_448290
SOG005448.OG0005470	AFUB_050970	Afu5g02440	P174DRAFT_438310
SOG005449.OG0005471	AFUB_050980	Afu5g02450	P174DRAFT_383847
SOG005450.OG0005472	AFUB_050990	Afu5g02460	P174DRAFT_417561
SOG005451.OG0005473	AFUB_051000	Afu5g02470	P174DRAFT_438312
SOG005452.OG0005474	AFUB_051010	Afu5g02480	P174DRAFT_438314
SOG005453.OG0005475	AFUB_051020	Afu5g02490	P174DRAFT_509736
SOG005454.OG0005476	AFUB_051030	Afu5g02500	P174DRAFT_448296
SOG005455.OG0005477	AFUB_051040	Afu5g02510	P174DRAFT_448297
SOG005456.OG0005478	AFUB_051050	Afu5g02520	P174DRAFT_438317
SOG005457.OG0005479	AFUB_051060	Afu5g02530	P174DRAFT_401156
SOG005458.OG0005480	AFUB_051070	Afu5g02540	P174DRAFT_428084
SOG005459.OG0005481	AFUB_051080	Afu5g02550	P174DRAFT_501293
SOG005460.OG0005482	AFUB_051090	Afu5g02560	P174DRAFT_457323
SOG005461.OG0005483	AFUB_051100	Afu5g02570	P174DRAFT_80843
SOG005462.OG0005484	AFUB_051110	Afu5g02580	P174DRAFT_383864
SOG005463.OG0005485	AFUB_051120	Afu5g02590	P174DRAFT_417574
SOG005464.OG0005486	AFUB_051140	Afu5g02610	P174DRAFT_509748
SOG005465.OG0005487	AFUB_051150	Afu5g02620	P174DRAFT_509749
SOG005466.OG0005488	AFUB_051160	Afu5g02630	P174DRAFT_448309
SOG005467.OG0005489	AFUB_051180	Afu5g02650	P174DRAFT_457333
SOG005468.OG0005490	AFUB_051190	Afu5g02655	P174DRAFT_501303
SOG005469.OG0005491	AFUB_051200	Afu5g02660	P174DRAFT_401181
SOG005470.OG0005492	AFUB_051250	Afu5g02720	P174DRAFT_438335
SOG005471.OG0005493	AFUB_051260	Afu5g02730	P174DRAFT_383895
SOG005472.OG0005494	AFUB_051270	Afu5g02740	P174DRAFT_438337
SOG005473.OG0005495	AFUB_051280	Afu5g02750	P174DRAFT_438339
SOG005474.OG0005496	AFUB_051290	Afu5g02760	P174DRAFT_81344
SOG005475.OG0005497	AFUB_051300	Afu5g02770	P174DRAFT_428107
SOG005476.OG0005498	AFUB_051310	Afu5g02780	P174DRAFT_417593
SOG005477.OG0005499	AFUB_051340	Afu5g02800	P174DRAFT_457348
SOG005478.OG0005500	AFUB_051350	Afu5g02820	P174DRAFT_457349
SOG005479.OG0005501	AFUB_051360	Afu5g02840	P174DRAFT_363862
SOG005480.OG0005502	AFUB_051380	Afu5g02860	P174DRAFT_457352
SOG005481.OG0005503	AFUB_051390	Afu5g02870	P174DRAFT_364853
SOG005482.OG0005504	AFUB_051410	Afu5g02890	P174DRAFT_438359
SOG005483.OG0005505	AFUB_051420	Afu5g02900	P174DRAFT_417604
SOG005484.OG0005506	AFUB_051430	Afu5g02910	P174DRAFT_438361
SOG005485.OG0005507	AFUB_051440	Afu5g02920	P174DRAFT_417606
SOG005486.OG0005508	AFUB_051450	Afu5g02930	P174DRAFT_82760
SOG005487.OG0005509	AFUB_051460	Afu5g02940	P174DRAFT_501329
SOG005488.OG0005510	AFUB_051470	Afu5g02950	P174DRAFT_438371
SOG005489.OG0005511	AFUB_051490	Afu5g02970	P174DRAFT_448341
SOG005490.OG0005512	AFUB_051500	Afu5g02990	P174DRAFT_383939
SOG005491.OG0005513	AFUB_051510	Afu5g03000	P174DRAFT_365150
SOG005492.OG0005514	AFUB_051520	Afu5g03010	P174DRAFT_82973
SOG005493.OG0005515	AFUB_051530	Afu5g03020	P174DRAFT_383946
SOG005494.OG0005516	AFUB_051540	Afu5g03030	P174DRAFT_417616
SOG005495.OG0005517	AFUB_051550	Afu5g03040	P174DRAFT_438381
SOG005496.OG0005518	AFUB_051560	Afu5g03050	P174DRAFT_428133
SOG005497.OG0005519	AFUB_051570	Afu5g03060	P174DRAFT_448349
SOG005498.OG0005520	AFUB_051580	Afu5g03070	P174DRAFT_509791
SOG005499.OG0005521	AFUB_051590	Afu5g03080	P174DRAFT_401260
SOG005500.OG0005522	AFUB_051600	Afu5g03090	P174DRAFT_401261
SOG005501.OG0005523	AFUB_051620	Afu5g03110	P174DRAFT_438388
SOG005502.OG0005524	AFUB_051640	Afu5g03130	P174DRAFT_438390
SOG005503.OG0005525	AFUB_051660	Afu5g03150	P174DRAFT_417628
SOG005504.OG0005526	AFUB_051670	Afu5g03160	P174DRAFT_83256
SOG005505.OG0005527	AFUB_051690	Afu5g03180	P174DRAFT_438397
SOG005506.OG0005528	AFUB_051720	Afu5g03210	P174DRAFT_401274
SOG005507.OG0005529	AFUB_051730	Afu5g03220	P174DRAFT_509805
SOG005508.OG0005530	AFUB_051750	Afu5g03240	P174DRAFT_457387
SOG005509.OG0005531	AFUB_051760	Afu5g03250	P174DRAFT_417635
SOG005510.OG0005532	AFUB_051770	Afu5g03260	P174DRAFT_438406
SOG005511.OG0005533	AFUB_051800	Afu5g03269	P174DRAFT_417637
SOG005512.OG0005534	AFUB_051810	Afu5g03280	P174DRAFT_383986
SOG005513.OG0005535	AFUB_051820	Afu5g03290	P174DRAFT_365787
SOG005514.OG0005536	AFUB_051830	Afu5g03300	P174DRAFT_438414
SOG005515.OG0005537	AFUB_051840	Afu5g03310	P174DRAFT_448370
SOG005516.OG0005538	AFUB_051850	Afu5g03320	P174DRAFT_448371
SOG005517.OG0005539	AFUB_051870	Afu5g03340	P174DRAFT_438417
SOG005518.OG0005540	AFUB_051880	Afu5g03360	P174DRAFT_438419
SOG005519.OG0005541	AFUB_051890	Afu5g03370	P174DRAFT_383996
SOG005520.OG0005542	AFUB_051900	Afu5g03380	P174DRAFT_438421
SOG005521.OG0005543	AFUB_051910	Afu5g03390	P174DRAFT_84556
SOG005522.OG0005544	AFUB_051920	Afu5g03400	P174DRAFT_84640
SOG005523.OG0005545	AFUB_051930	Afu5g03410	P174DRAFT_438424
SOG005524.OG0005546	AFUB_051940	Afu5g03420	P174DRAFT_84689
SOG005525.OG0005547	AFUB_051950	Afu5g03430	P174DRAFT_428167
SOG005526.OG0005548	AFUB_051960	Afu5g03450	P174DRAFT_417653
SOG005527.OG0005549	AFUB_051970	Afu5g03460	P174DRAFT_364192
SOG005528.OG0005550	AFUB_051980	Afu5g03470	P174DRAFT_509823
SOG005529.OG0005551	AFUB_051990	Afu5g03480	P174DRAFT_384017
SOG005530.OG0005552	AFUB_052000	Afu5g03485	P174DRAFT_428171
SOG005531.OG0005553	AFUB_052010	Afu5g03490	P174DRAFT_457408
SOG005532.OG0005554	AFUB_052020	Afu5g03500	P174DRAFT_401320
SOG005533.OG0005555	AFUB_052030	Afu5g03510	P174DRAFT_363610
SOG005534.OG0005556	AFUB_052040	Afu5g03520	P174DRAFT_438430
SOG005535.OG0005557	AFUB_052080	Afu5g03560	P174DRAFT_438436
SOG005536.OG0005558	AFUB_052090	Afu5g03570	P174DRAFT_438437
SOG005537.OG0005559	AFUB_052100	Afu5g03580	P174DRAFT_475213
SOG005538.OG0005560	AFUB_052110	Afu5g03590	P174DRAFT_84988
SOG005539.OG0005561	AFUB_052120	Afu5g03600	P174DRAFT_438439
SOG005540.OG0005562	AFUB_052130	Afu5g03610	P174DRAFT_438440
SOG005541.OG0005563	AFUB_052140	Afu5g03630	P174DRAFT_438441
SOG005542.OG0005564	AFUB_052150	Afu5g03640	P174DRAFT_428186
SOG005543.OG0005565	AFUB_052160	Afu5g03650	P174DRAFT_366035
SOG005544.OG0005566	AFUB_052170	Afu5g03660	P174DRAFT_438443
SOG005545.OG0005567	AFUB_052180	Afu5g03670	P174DRAFT_417672
SOG005546.OG0005568	AFUB_052190	Afu5g03680	P174DRAFT_438446
SOG005547.OG0005569	AFUB_052200	Afu5g03690	P174DRAFT_438447
SOG005548.OG0005570	AFUB_052210	Afu5g03700	P174DRAFT_85150
SOG005549.OG0005571	AFUB_052220	Afu5g03710	P174DRAFT_428192
SOG005550.OG0005572	AFUB_052230	Afu5g03720	P174DRAFT_448404
SOG005551.OG0005573	AFUB_052240	Afu5g03730	P174DRAFT_457430
SOG005552.OG0005574	AFUB_052250	Afu5g03740	P174DRAFT_438454
SOG005553.OG0005575	AFUB_052260	Afu5g03750	P174DRAFT_438456
SOG005554.OG0005576	AFUB_052270	Afu5g03760	P174DRAFT_457433
SOG005555.OG0005577	AFUB_052280	Afu5g03770	P174DRAFT_417682
SOG005556.OG0005578	AFUB_052310	Afu5g03800	P174DRAFT_428201
SOG005557.OG0005579	AFUB_052320	Afu5g03810	P174DRAFT_509854
SOG005558.OG0005580	AFUB_052340	Afu5g03830	P174DRAFT_457440
SOG005559.OG0005581	AFUB_052350	Afu5g03840	P174DRAFT_438468
SOG005560.OG0005582	AFUB_052360	Afu5g03850	P174DRAFT_438469
SOG005561.OG0005583	AFUB_052370	Afu5g03860	P174DRAFT_438470
SOG005562.OG0005584	AFUB_052380	Afu5g03880	P174DRAFT_501410
SOG005563.OG0005585	AFUB_052390	Afu5g03870	P174DRAFT_438472
SOG005564.OG0005586	AFUB_052400	Afu5g03900	P174DRAFT_85761
SOG005565.OG0005587	AFUB_052410	Afu5g03910	P174DRAFT_448421
SOG005566.OG0005588	AFUB_052420	Afu5g03920	P174DRAFT_438474
SOG005567.OG0005589	AFUB_052450	Afu5g03950	P174DRAFT_384099
SOG005568.OG0005590	AFUB_052470	Afu5g03970	P174DRAFT_428217
SOG005569.OG0005591	AFUB_052490	Afu5g03990	P174DRAFT_438479
SOG005570.OG0005592	AFUB_052500	Afu5g04000	P174DRAFT_384106
SOG005571.OG0005593	AFUB_052520	Afu5g04010	P174DRAFT_401411
SOG005572.OG0005594	AFUB_052530	Afu5g04020	P174DRAFT_417707
SOG005573.OG0005595	AFUB_052540	Afu5g04030	P174DRAFT_438481
SOG005574.OG0005596	AFUB_052560	Afu5g04050	P174DRAFT_501424
SOG005575.OG0005597	AFUB_052570	Afu5g04060	P174DRAFT_428225
SOG005576.OG0005598	AFUB_052580	Afu5g04070	P174DRAFT_364210
SOG005577.OG0005599	AFUB_052600	Afu5g04090	P174DRAFT_384123
SOG005578.OG0005600	AFUB_052610	Afu5g04100	P174DRAFT_401427
SOG005579.OG0005601	AFUB_052620	Afu5g04120	P174DRAFT_438493
SOG005580.OG0005602	AFUB_052650	Afu5g04140	P174DRAFT_417719
SOG005581.OG0005603	AFUB_052660	Afu5g04150	P174DRAFT_509880
SOG005582.OG0005604	AFUB_052670	Afu5g04155	P174DRAFT_417721
SOG005583.OG0005605	AFUB_052680	Afu5g04160	P174DRAFT_364610
SOG005584.OG0005606	AFUB_052690	Afu5g04170	P174DRAFT_509883
SOG005585.OG0005607	AFUB_052700	Afu5g04180	P174DRAFT_428238
SOG005586.OG0005608	AFUB_052710	Afu5g04190	P174DRAFT_438499
SOG005587.OG0005609	AFUB_052720	Afu5g04200	P174DRAFT_448450
SOG005588.OG0005610	AFUB_052730	Afu5g04210	P174DRAFT_448451
SOG005589.OG0005611	AFUB_052740	Afu5g04220	P174DRAFT_457476
SOG005590.OG0005612	AFUB_052760	Afu5g04240	P174DRAFT_457478
SOG005591.OG0005613	AFUB_052790	Afu5g04270	P174DRAFT_438514
SOG005592.OG0005614	AFUB_052800	Afu5g04280	P174DRAFT_338794
SOG005593.OG0005615	AFUB_052810	Afu5g04290	P174DRAFT_448460
SOG005594.OG0005616	AFUB_052820	Afu5g04300	P174DRAFT_384173
SOG005595.OG0005617	AFUB_052830	Afu5g04310	P174DRAFT_366237
SOG005596.OG0005618	AFUB_052850	Afu5g04330	P174DRAFT_501453
SOG005597.OG0005619	AFUB_052860	Afu5g04333	P174DRAFT_509902
SOG005598.OG0005620	AFUB_052870	Afu5g04336	P174DRAFT_457489
SOG005599.OG0005621	AFUB_052880	Afu5g04340	P174DRAFT_509904
SOG005600.OG0005622	AFUB_052890	Afu5g04350	P174DRAFT_417744
SOG005601.OG0005623	AFUB_052920	Afu5g04360	P174DRAFT_438528
SOG005602.OG0005624	AFUB_052930	Afu5g04370	P174DRAFT_88165
SOG005603.OG0005625	AFUB_052940	Afu5g04380	P174DRAFT_438530
SOG005604.OG0005626	AFUB_052950	Afu5g04390	P174DRAFT_364097
SOG005605.OG0005627	AFUB_052970	Afu5g04410	P174DRAFT_401501
SOG005606.OG0005628	AFUB_052980	Afu5g04420	P174DRAFT_509913
SOG005607.OG0005629	AFUB_052990	Afu5g04430	P174DRAFT_88674
SOG005608.OG0005630	AFUB_053000	Afu5g04440	P174DRAFT_509914
SOG005609.OG0005631	AFUB_053010	Afu5g05450	P174DRAFT_448476
SOG005610.OG0005632	AFUB_053020	Afu5g05460	P174DRAFT_365643
SOG005611.OG0005633	AFUB_053030	Afu5g05470	P174DRAFT_363858
SOG005612.OG0005634	AFUB_053040	Afu5g05480	P174DRAFT_438547
SOG005613.OG0005635	AFUB_053050	Afu5g05490	P174DRAFT_384226
SOG005614.OG0005636	AFUB_053060	Afu5g05500	P174DRAFT_438550
SOG005615.OG0005637	AFUB_053070	Afu5g05510	P174DRAFT_457508
SOG005616.OG0005638	AFUB_053080	Afu5g05520	P174DRAFT_384237
SOG005617.OG0005639	AFUB_053090	Afu5g05540	P174DRAFT_438557
SOG005618.OG0005640	AFUB_053100	Afu5g05550	P174DRAFT_438558
